"STID","Seq","Part.Seq","Group","ID","Treatment","Quarter","Year","Distribution","AgeEnroll","AgeSurvey","Gender","PhysicalStatus","Language","ZIP","Race","ChildrenInHome","MaritalStatus","KLSDetermination","timeToExpunge","cenExpungeTime","expunge","Recid","total_benefits","total_wages","total_income","Unemployed","local_unemploy","address_change","late_payments","AQuarter","AQID2","AQID3","AQID4","AQID5","AQID11","AQID12","AQID13","BQuarter","BQID1","BQID2","BQID3","BQID4","BQID5","BQID6","BQID7","BQID8","CQuarter","CQID1","CQID2","CQID3","CQID4","CQID5","CQID6","DQuarter","DQID1","DQID2","DQID3","DQID4","DQID5","DQID6","DQID7","DQID8","EQuarter","EQID1","EQID2","EQID3","EQID4","EQID5","EQID6","pstudy_income","pstudy_wages","pstudy_benefits","pstudy_unemploy","FilingStatus","Dependents","FedAdjGrossIncome","Part","white","Female","Disabled","logIncome","pstudy_logIncome","MissedRent","FullTime","HouseSize","JobSat","JobApply","JobDeter","Homeless","Moved","MovedUtility","HouseSat","MoveAttempt","MoveDeter","LifeSat","Married","dependent","pstudy_employed","LessHighSchool","HighSchool","SomeCollege","College","income_lag","unemploy_lag","fullTime_lag","LifeComp","ps_mRent","ps_fullTime","ps_jobApply","ps_jobDeter","ps_moved","ps_moveAttempt","ps_moveDeter"
"KSSTID0041",4,"1018-4",4,1018,1,"2021Q1",2021,5,57,NA,"Male","Non-disabled","English","67016","White",0,"Married","yes",155,155,1,0,0,8502.61,8502.61,0,5.7,0,0,"2021Q1",NA,NA,NA,NA,NA,NA,NA,"2021Q1",2,0,6,0,2,4,0,0,"2021Q1",2,"2",3,2,2,2,"2021Q2",1,1,6,6,1,"0",2,4,"2021Q2",8,9,8,8,8,8,849.26,849.26,0,4.06,NA,NA,NA,41,1,0,0,9.04824605819874,6.74554218506483,NA,1,1,4,0,0,NA,0,0,NA,0,0,9,1,0,1,0,1,0,0,8.84573405771117,0,0,-1.30778452142421,0,0,NA,NA,NA,NA,NA
"KSSTID0041",5,"1018-5",4,1018,1,"2021Q3",2021,6,57,58,"Male","Non-disabled","English","67016","White",0,"Married","yes",155,155,1,0,0,8467.31,8467.31,0,4.633333333,0,0,"2021Q2",2,2,2,2,1,2,4,"2021Q2",3,0,1,0,2,4,0,0,"2021Q3",2,"2",1,2,2,1,"2021Q3",1,1,6,6,4,"1",1,4,"2021Q3",6,9,6,5,7,6,849.26,849.26,0,4.06,NA,NA,NA,41,1,0,0,9.04408623999281,6.74554218506483,NA,1,NA,4,0,0,0,0,0,4,0,0,9,1,0,1,0,1,0,0,9.04824605819874,0,1,0.087646328731647,0,0,NA,NA,NA,NA,NA
"KSSTID0041",6,"1018-6",4,1018,1,"2021Q4",2021,7,57,58,"Male","Non-disabled","English","67016","White",0,"Married","yes",155,155,1,0,0,8580.13,8580.13,0,3.066666667,0,0,"2021Q3",2,2,2,2,1,2,4,"2021Q4",2,0,5,0,2,4,0,0,"2021Q4",2,"2",1,2,2,2,"2021Q4",1,1,6,6,4,"1",2,4,"2021Q4",8,8,8,8,9,7,849.26,849.26,0,4.06,NA,NA,NA,41,1,0,0,9.05732088544181,6.74554218506483,NA,1,1,4,0,0,0,0,0,4,0,0,8,1,0,1,0,1,0,0,9.04408623999281,0,1,-0.984292031745217,0,0,NA,NA,NA,NA,NA
"KSSTID0042",1,"1022-1",3,1022,1,"2020Q2",2020,2,30,31,"Female","Non-disabled","English","66607","White",2,"Divorced","yes",241,241,0,0,8447.35298,0,8447.35298,1,9.933333333,0,0,"2020Q1",2,2,2,2,1,2,4,"2020Q2",2,4,2,3,1,1,4,1,"2020Q2",1,"1",5,1,1,5,"2020Q2",4,5,4,6,1,"1",1,1,"2020Q2",1,2,2,1,2,1,2192.45,2192.45,0,3.87,0,2,"28,566.00",42,1,1,0,9.04172678774363,7.693230925726,0,0,5,1,1,1,0,1,1,4,1,1,2,0,1,1,0,0,1,0,7.693230925726,0,0,4.05011951809698,0,0,1,1,1,1,1
"KSSTID0042",2,"1022-2",3,1022,1,"2020Q3",2020,3,30,31,"Female","Non-disabled","English","66607","White",2,"Divorced","yes",241,241,0,0,4007.64712,2709.21,6716.85712,0,6.1,1,0,"2020Q3",1,2,2,2,1,2,1,"2020Q3",2,3,2,4,1,2,4,0,"2020Q3",1,"1",5,1,1,5,"2020Q3",1,2,6,6,4,"2",2,2,"2020Q3",5,7,5,7,6,1,2192.45,2192.45,0,3.87,0,2,"28,566.00",42,1,1,0,8.81252450171147,7.693230925726,NA,0,4,2,1,1,1,1,1,1,1,1,7,0,1,1,0,0,1,0,9.04172678774363,1,0,1.02554225145427,0,0,1,1,1,1,1
"KSSTID0042",3,"1022-3",3,1022,1,"2020Q4",2020,4,30,31,"Female","Non-disabled","English","66607","White",2,"Divorced","yes",241,241,1,0,0,11115.75,11115.75,0,4.366666667,0,0,"2020Q4",2,1,0,2,2,2,3,"2020Q4",NA,NA,NA,NA,NA,NA,NA,NA,"2020Q4",NA,NA,NA,NA,NA,NA,"2020Q4",NA,NA,NA,NA,NA,NA,NA,NA,"2021Q1",NA,NA,NA,NA,NA,NA,2192.45,2192.45,0,3.87,0,2,"28,566.00",42,1,1,0,9.31620825889944,7.693230925726,0,NA,NA,NA,NA,NA,0,NA,NA,3,NA,NA,NA,0,1,1,0,0,1,0,8.81252450171147,0,0,NA,0,0,1,1,1,1,1
"KSSTID0042",4,"1022-4",3,1022,1,"2021Q1",2021,5,30,NA,"Female","Non-disabled","English","66607","White",2,"Divorced","yes",241,241,1,0,0,6993.13,6993.13,0,4.066666667,0,0,"2021Q1",NA,NA,NA,NA,NA,NA,NA,"2021Q1",NA,NA,NA,NA,NA,NA,NA,NA,"2021Q1",NA,NA,NA,NA,NA,NA,"2021Q1",NA,NA,NA,NA,NA,NA,NA,NA,"2021Q2",NA,NA,NA,NA,NA,NA,2192.45,2192.45,0,3.87,0,2,"27,049.00",42,1,1,0,8.85282650481117,7.693230925726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,9.31620825889944,0,NA,NA,0,0,1,1,1,1,1
"KSSTID0042",5,"1022-5",3,1022,1,"2021Q2",2021,6,30,NA,"Female","Non-disabled","English","66607","White",2,"Divorced","yes",241,241,1,1,0,5738.54,5738.54,0,3.533333333,0,0,"2021Q2",NA,NA,NA,NA,NA,NA,NA,"2021Q2",1,3,3,0,2,4,0,0,"2021Q2",NA,NA,NA,NA,NA,NA,"2021Q3",NA,NA,NA,NA,NA,NA,NA,NA,"2021Q3",8,7,8,8,7,9,2192.45,2192.45,0,3.87,0,2,"27,049.00",42,1,1,0,8.65513434672946,7.693230925726,NA,NA,4,NA,NA,NA,NA,0,0,NA,NA,NA,7,0,1,1,0,0,1,0,8.85282650481117,0,NA,-1.08602537024971,0,0,1,1,1,1,1
"KSSTID0042",6,"1022-6",3,1022,1,"2021Q4",2021,7,30,32,"Female","Non-disabled","English","66607","White",2,"Divorced","yes",241,241,1,1,0,9558.98,9558.98,0,2.4,0,0,"2021Q3",2,1,0,2,2,2,2,"2021Q3",1,3,3,0,2,4,0,0,"2021Q4",2,"2",3,2,2,2,"2021Q4",1,1,6,6,4,"1",2,2,"2021Q4",8,8,9,8,5,8,2192.45,2192.45,0,3.87,0,2,"27,049.00",42,1,1,0,9.16534091399305,7.693230925726,0,1,4,2,0,0,0,0,0,2,0,0,8,0,1,1,0,0,1,0,8.65513434672946,0,NA,-1.38462731117272,0,0,1,1,1,1,1
"KSSTID0043",1,"1020-1",4,1020,1,"2020Q2",2020,2,47,47,"Male","Non-disabled","English","67039","White",3,"Married","yes",573,573,0,0,0,0,0,1,12.28888889,0,0,"2020Q2",2,2,2,2,1,1,3,"2020Q2",1,6,3,0,2,4,0,0,"2020Q2",2,"1",4,2,2,4,"2020Q2",1,1,6,6,2,"1",2,2,"2020Q3",5,6,8,7,7,7,6190.78,6190.78,0,3.94,1,3,"25,546.00",43,1,0,0,0,8.73097788492261,0,1,6,2,0,1,0,0,0,3,0,0,6,1,1,0,0,0,1,0,8.73097788492261,0,1,0.0627377373351437,0,1,0,1,0,0,0
"KSSTID0043",2,"1020-2",4,1020,1,"2020Q3",2020,3,47,48,"Male","Non-disabled","English","67039","White",3,"Married","yes",573,573,0,0,0,0,0,1,7.611111111,0,0,"2020Q3",2,2,2,2,1,1,3,"2020Q3",NA,NA,NA,NA,NA,NA,NA,NA,"2020Q3",2,"2",2,2,2,2,"2020Q3",NA,NA,NA,NA,NA,NA,NA,NA,"2020Q4",3,3,4,5,5,7,6190.78,6190.78,0,3.94,1,3,"25,546.00",43,1,0,0,0,8.73097788492261,NA,NA,NA,NA,0,0,0,NA,NA,3,0,0,3,1,1,0,0,0,1,0,0,1,1,1.9280799851302,0,1,0,1,0,0,0
"KSSTID0043",3,"1020-3",4,1020,1,"2020Q4",2020,4,47,48,"Male","Non-disabled","English","67039","White",3,"Married","yes",573,573,0,0,0,0,0,1,5.444444444,0,0,"2020Q4",2,1,0,2,2,1,3,"2020Q4",1,5,3,0,2,4,0,0,"2020Q4",1,"1",5,2,2,5,"2021Q1",1,2,6,6,4,"1",2,4,"2021Q1",2,NA,NA,NA,2,3,6190.78,6190.78,0,3.94,1,3,"25,546.00",43,1,0,0,0,8.73097788492261,0,0,6,4,1,1,0,0,0,3,0,0,NA,1,1,0,0,0,1,0,0,1,NA,NA,0,1,0,1,0,0,0
"KSSTID0043",4,"1020-4",4,1020,1,"2021Q1",2021,5,47,48,"Male","Non-disabled","English","67039","White",3,"Married","yes",573,573,0,0,0,0,0,1,4.788888889,0,0,"2021Q1",2,1,0,2,1,1,3,"2021Q1",1,5,3,0,2,4,0,0,"2021Q1",2,"2",2,1,1,1,"2021Q2",2,5,6,6,2,"2",2,3,"2021Q2",10,10,10,6,8,1,6190.78,6190.78,0,3.94,1,4,"18,020.00",43,1,0,0,0,8.73097788492261,0,0,6,3,0,0,0,0,0,3,1,1,10,1,1,0,0,0,1,0,0,1,0,-1.11774085249393,0,1,0,1,0,0,0
"KSSTID0043",5,"1020-5",4,1020,1,"2021Q3",2021,6,47,49,"Male","Non-disabled","English","67039","White",3,"Married","yes",573,573,1,0,0,0,0,1,4.088888889,0,0,"2021Q2",2,1,0,2,2,2,2,"2021Q2",1,2,6,3,NA,NA,3,0,"2021Q3",2,"2",4,2,2,4,"2021Q3",2,5,6,6,2,"2",2,1,"2021Q3",5,8,5,7,5,5,6190.78,6190.78,0,3.94,1,4,"18,020.00",43,1,0,0,0,8.73097788492261,0,0,3,1,0,0,0,1,1,2,0,0,8,1,1,0,0,0,1,0,0,1,0,0.367138297103485,0,1,0,1,0,0,0
"KSSTID0043",6,"1020-6",4,1020,1,"2021Q4",2021,7,47,49,"Male","Non-disabled","English","67039","White",3,"Married","yes",573,573,1,0,0,0,0,1,2.722222222,0,0,"2021Q3",2,1,0,2,3,1,2,"2021Q4",2,6,3,0,2,4,4,0,"2021Q4",NA,NA,NA,NA,NA,NA,"2021Q4",2,5,6,6,2,"2",2,1,"2021Q4",NA,NA,NA,NA,NA,NA,6190.78,6190.78,0,3.94,1,4,"18,020.00",43,1,0,0,0,8.73097788492261,0,0,6,1,NA,NA,0,0,0,2,NA,NA,NA,1,1,0,0,0,1,0,0,1,0,NA,0,1,0,1,0,0,0
"KSSTID0044",1,"1021-1",4,1021,1,"2020Q2",2020,2,46,46,"Female","Non-Disabled","English","67217","White",0,"Married","yes",240,240,0,0,0,0,0,1,14.46666667,0,0,"2020Q2",2,2,2,2,1,2,3,"2020Q2",1,3,3,1,NA,NA,1,1,"2020Q2",1,"1",5,2,2,3,"2020Q2",4,5,1,6,0,"0",2,2,"2020Q3",5,5,5,7,5,1,6382.93,6382.93,0,4.06,NA,NA,NA,44,1,1,0,0,8.76153917415725,1,0,4,2,1,1,0,1,1,3,0,0,5,1,0,0,0,0,1,0,8.76153917415725,0,1,1.35893855751937,1,0,1,1,1,0,0
"KSSTID0044",2,"1021-2",4,1021,1,"2020Q3",2020,3,46,47,"Female","Non-Disabled","English","67217","White",0,"Married","yes",240,240,0,0,0,0,0,1,9.1,0,0,"2020Q3",2,1,1,1,4,2,3,"2020Q3",1,1,3,0,2,4,0,0,"2020Q3",2,"1",5,2,2,3,"2020Q3",NA,NA,NA,NA,NA,NA,NA,NA,"2020Q4",5,8,9,5,7,1,6382.93,6382.93,0,4.06,NA,NA,NA,44,1,1,0,0,8.76153917415725,1,NA,2,NA,0,1,0,0,0,3,0,0,8,1,0,0,0,0,1,0,0,1,0,0.517818783532085,1,0,1,1,1,0,0
"KSSTID0044",3,"1021-3",4,1021,1,"2020Q4",2020,4,46,47,"Female","Non-Disabled","English","67217","White",0,"Married","yes",240,240,1,0,0,0,0,1,6.533333333,0,0,"2020Q4",2,1,1,1,3,2,3,"2020Q4",1,1,3,0,2,4,0,0,"2020Q4",1,"1",5,2,2,3,"2021Q1",2,5,6,6,4,"1",1,1,"2021Q1",5,1,1,10,5,1,6382.93,6382.93,0,4.06,NA,NA,NA,44,1,1,0,0,8.76153917415725,1,0,2,1,1,1,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,1,NA,2.28349936216045,1,0,1,1,1,0,0
"KSSTID0044",4,"1021-4",4,1021,1,"2021Q1",2021,5,46,47,"Female","Non-Disabled","English","67217","White",0,"Married","yes",240,240,1,0,0,0,0,1,5.7,0,0,"2021Q1",2,1,1,1,4,2,3,"2021Q1",2,1,3,0,2,4,0,0,"2021Q1",1,"1",5,2,2,3,"2021Q2",2,5,6,6,0,"0",1,1,"2021Q2",5,5,5,9,5,1,6382.93,6382.93,0,4.06,NA,NA,NA,44,1,1,0,0,8.76153917415725,1,0,2,1,1,1,0,0,0,3,0,0,5,1,0,0,0,0,1,0,0,1,0,1.04190037357571,1,0,1,1,1,0,0
"KSSTID0044",5,"1021-5",4,1021,1,"2021Q3",2021,6,46,48,"Female","Non-Disabled","English","67217","White",0,"Married","yes",240,240,1,0,0,5522,5522,0,4.633333333,0,0,"2021Q2",2,1,1,1,3,2,3,"2021Q2",1,1,3,0,2,4,0,0,"2021Q3",1,"1",1,2,2,1,"2021Q3",2,5,6,6,3,"1",2,3,"2021Q3",8,8,11,11,6,9,6382.93,6382.93,0,4.06,NA,NA,NA,44,1,1,0,8.61667646990119,8.76153917415725,1,0,2,3,1,1,0,0,0,3,0,0,8,1,0,0,0,0,1,0,0,1,0,-2.27827490051754,1,0,1,1,1,0,0
"KSSTID0044",6,"1021-6",4,1021,1,"2021Q4",2021,7,46,48,"Female","Non-Disabled","English","67217","White",0,"Married","yes",240,240,1,0,0,7818.36,7818.36,0,3.066666667,0,0,"2021Q3",2,1,0,2,2,2,3,"2021Q4",1,1,3,0,2,4,0,0,"2021Q4",2,"2",1,2,2,1,"2021Q4",2,5,6,6,4,"1",2,4,"2021Q4",8,8,11,11,6,6,6382.93,6382.93,0,4.06,NA,NA,NA,44,1,1,0,8.96435798875794,8.76153917415725,0,0,2,4,0,0,0,0,0,3,0,0,8,1,0,0,0,0,1,0,8.61667646990119,0,0,-1.94336343584575,1,0,1,1,1,0,0
"KSSTID0045",1,"1027-1",4,1027,0,"2020Q2",2020,2,28,28,"Female","Non-disabled","English","66608","Black",2,"Single","no",1600,730,0,0,1580.34783,0,1580.34783,1,9.933333333,0,0,"2020Q2",2,2,2,2,1,1,3,"2020Q2",NA,NA,NA,NA,NA,NA,NA,NA,"2020Q2",1,"1",5,2,2,3,"2020Q2",5,5,6,5,0,"0",2,1,"2020Q3",7,7,6,8,6,1,2181.93,2181.93,0,3.87,0,2,"15,560.00",45,0,1,0,7.36603281933674,7.68842329007155,1,0,NA,1,1,1,0,NA,NA,3,0,0,7,0,1,1,0,0,1,0,7.68842329007155,0,0,0.308598080374019,1,0,1,1,NA,0,0
"KSSTID0045",2,"1027-2",4,1027,0,"2020Q3",2020,3,28,28,"Female","Non-disabled","English","66608","Black",2,"Single","no",1600,730,0,0,5848.17387,940.5,6788.67387,0,6.1,0,0,"2020Q3",2,1,1,2,3,1,1,"2020Q3",1,3,5,0,2,4,0,0,"2020Q3",1,"1",5,2,1,5,"2020Q3",NA,NA,NA,NA,NA,NA,NA,NA,"2020Q4",5,3,5,4,5,1,2181.93,2181.93,0,3.87,0,2,"15,560.00",45,0,1,0,8.82315818847139,7.68842329007155,1,NA,4,NA,1,1,0,0,0,1,0,1,3,0,1,1,0,0,1,0,7.36603281933674,1,0,2.19799692733719,1,0,1,1,NA,0,0
"KSSTID0045",3,"1027-3",4,1027,0,"2020Q4",2020,4,28,28,"Female","Non-disabled","English","66608","Black",2,"Single","no",1600,730,0,0,1557.47827,1364.61,2922.08827,0,4.366666667,0,0,"2020Q4",2,1,1,1,4,1,1,"2020Q4",1,3,4,0,2,4,2,0,"2020Q4",1,"1",5,1,1,5,"2021Q1",2,5,6,6,1,"1",2,3,"2021Q1",4,5,4,8,5,1,2181.93,2181.93,0,3.87,0,2,"15,560.00",45,0,1,0,7.98039596308156,7.68842329007155,1,0,4,3,1,1,0,0,0,1,1,1,5,0,1,1,0,0,1,0,8.82315818847139,0,NA,1.56377149169574,1,0,1,1,NA,0,0
"KSSTID0045",4,"1027-4",4,1027,0,"2021Q1",2021,5,28,28,"Female","Non-disabled","English","66608","Black",2,"Single","no",1600,730,0,0,0,0,0,1,4.066666667,1,0,"2021Q1",2,1,0,2,2,1,3,"2021Q1",1,3,3,1,1,4,2,2,"2021Q1",1,"1",5,2,2,4,"2021Q2",2,5,6,6,4,"2",2,3,"2021Q2",7,7,7,3,7,1,2181.93,2181.93,0,3.87,NA,NA,NA,45,0,1,0,0,7.68842329007155,0,0,4,3,1,1,0,1,1,3,0,0,7,NA,1,1,0,0,1,0,7.98039596308156,0,0,0.963019354882426,1,0,1,1,NA,0,0
"KSSTID0045",5,"1027-5",4,1027,0,"2021Q3",2021,6,28,29,"Female","Non-disabled","English","66608","Black",2,"Single","no",1600,730,0,0,0,0,0,1,3.533333333,0,0,"2021Q2",2,1,1,1,3,1,1,"2021Q2",1,3,2,0,2,4,0,0,"2021Q3",1,"2",1,2,2,4,"2021Q3",1,2,6,6,4,"2",2,2,"2021Q3",8,9,10,10,6,9,2181.93,2181.93,0,3.87,NA,NA,NA,45,0,1,0,0,7.68842329007155,1,0,4,2,1,0,0,0,0,1,0,0,9,NA,1,1,0,0,1,0,0,1,0,-2.13322738230889,1,0,1,1,NA,0,0
"KSSTID0045",6,"1027-6",4,1027,0,"2021Q4",2021,7,28,29,"Female","Non-disabled","English","66608","Black",2,"Single","no",1600,730,0,0,0,0,0,1,2.4,0,0,"2021Q3",2,1,1,2,2,2,2,"2021Q4",1,4,4,0,2,4,0,0,"2021Q4",NA,NA,NA,NA,NA,NA,"2021Q4",1,1,6,6,4,"1",2,2,"2021Q4",7,8,7,7,8,8,2181.93,2181.93,0,3.87,NA,NA,NA,45,0,1,0,0,7.68842329007155,1,1,5,2,NA,NA,0,0,0,2,NA,NA,8,NA,1,1,0,0,1,0,0,1,0,-0.604162856353015,1,0,1,1,NA,0,0
"KSSTID0046",1,"1036-1",4,1036,0,"2020Q2",2020,2,46,46,"Female","Non-disabled","English","67505","White",1,"Divorced","no",1405,730,0,0,2074,4926.04,7000.04,0,8.3,0,0,"2020Q2",2,2,2,2,1,2,3,"2020Q2",1,4,4,1,NA,NA,1,1,"2020Q2",1,"1",1,2,1,1,"2020Q2",1,5,6,6,0,"0",2,1,"2020Q3",3,10,4,8,8,1,1944.49,1944.49,0,3.93,0,1,"17,921.00",46,1,1,0,8.85381398843038,7.57326915234458,0,0,5,1,1,1,0,1,1,3,0,1,10,0,1,1,0,0,1,0,7.57326915234458,0,0,0.940406173411838,0,0,1,1,1,0,1
"KSSTID0046",2,"1036-2",4,1036,0,"2020Q3",2020,3,46,46,"Female","Non-disabled","English","67505","White",1,"Divorced","no",1405,730,0,0,4496.2,5518.71,10014.91,0,5.933333333,0,0,"2020Q3",2,1,0,2,2,2,3,"2020Q3",1,2,3,0,2,4,0,0,"2020Q3",1,"1",5,1,1,5,"2020Q3",NA,NA,NA,NA,NA,NA,NA,NA,"2020Q4",4,4,4,10,4,1,1944.49,1944.49,0,3.93,0,1,"17,921.00",46,1,1,0,9.2119301076765,7.57326915234458,0,NA,3,NA,1,1,0,0,0,3,1,1,4,0,1,1,0,0,1,0,8.85381398843038,0,0,1.39837906686601,0,0,1,1,1,0,1
"KSSTID0046",3,"1036-3",4,1036,0,"2020Q4",2020,4,46,47,"Female","Non-disabled","English","67505","White",1,"Divorced","no",1405,730,0,0,414.8,0,414.8,1,4.4,0,0,"2020Q4",2,1,1,1,3,2,4,"2020Q4",1,2,4,0,2,4,0,0,"2020Q4",1,"1",5,2,1,5,"2021Q1",2,5,6,6,0,"0",2,1,"2021Q1",3,5,3,10,5,1,1944.49,1944.49,0,3.93,0,1,"17,921.00",46,1,1,0,6.03020437542391,7.57326915234458,1,0,3,1,1,1,0,0,0,4,0,1,5,0,1,1,0,0,1,0,9.2119301076765,0,NA,1.61008533390028,0,0,1,1,1,0,1
"KSSTID0046",4,"1036-4",4,1036,0,"2021Q1",2021,5,46,47,"Female","Non-disabled","English","67505","White",1,"Divorced","no",1405,730,0,0,0,200,200,0,3.866666667,0,0,"2021Q1",2,1,1,1,4,1,2,"2021Q1",1,2,4,0,2,4,0,0,"2021Q1",1,"1",1,2,2,1,"2021Q2",2,5,6,6,0,"0",2,1,"2021Q2",3,3,3,10,6,1,1944.49,1944.49,0,3.93,NA,NA,NA,46,1,1,0,5.30330490805908,7.57326915234458,1,0,3,1,1,1,0,0,0,2,0,0,3,NA,1,1,0,0,1,0,6.03020437542391,1,0,2.00369121563984,0,0,1,1,1,0,1
"KSSTID0046",5,"1036-5",4,1036,0,"2021Q3",2021,6,46,47,"Female","Non-disabled","English","67505","White",1,"Divorced","no",1405,730,0,0,0,768,768,0,3.8,0,0,"2021Q2",2,1,1,1,4,2,3,"2021Q2",1,2,5,0,2,4,0,0,"2021Q3",1,"1",5,2,1,5,"2021Q3",2,5,6,6,1,"1",2,1,"2021Q3",3,4,4,4,11,6,1944.49,1944.49,0,3.93,NA,NA,NA,46,1,1,0,6.64509096950564,7.57326915234458,1,0,3,1,1,1,0,0,0,3,0,1,4,NA,1,1,0,0,1,0,5.30330490805908,0,0,2.19711441206485,0,0,1,1,1,0,1
"KSSTID0046",6,"1036-6",4,1036,0,"2021Q4",2021,7,46,47,"Female","Non-disabled","English","67505","White",1,"Divorced","no",1405,730,0,0,0,2372.04,2372.04,0,2.566666667,0,0,"2021Q3",2,1,1,1,4,2,3,"2021Q4",1,2,5,0,2,4,0,0,"2021Q4",1,"1",5,2,2,5,"2021Q4",1,1,6,6,1,"2",2,3,"2021Q4",4,5,5,5,8,6,1944.49,1944.49,0,3.93,NA,NA,NA,46,1,1,0,7.77192711259374,7.57326915234458,1,1,3,3,1,1,0,0,0,3,0,0,5,NA,1,1,0,0,1,0,6.64509096950564,0,0,1.40317838348196,0,0,1,1,1,0,1
"KSSTID0047",1,"1037-1",4,1037,1,"2020Q2",2020,2,64,64,"Male","Non-disabled","English","67232","White",0,"Single","yes",552,552,0,0,0,5766.13,5766.13,0,12.81666667,0,0,"2020Q2",2,1,0,2,1,2,4,"2020Q2",2,1,4,0,2,4,0,0,"2020Q2",2,"2",3,2,2,2,"2020Q2",5,5,6,4,2,"1",2,1,"2020Q3",9,10,8,6,5,1,3448.59,3448.59,0,3.9,NA,NA,NA,47,1,0,0,8.65992983541094,8.14601066238359,0,0,2,1,0,0,0,0,0,4,0,0,10,NA,0,1,0,0,1,0,8.14601066238359,0,0,-0.676424216669447,0,0,0,0,0,0,0
"KSSTID0047",2,"1037-2",4,1037,1,"2020Q3",2020,3,64,64,"Male","Non-disabled","English","67232","White",0,"Single","yes",552,552,0,0,0,3175.2,3175.2,0,7.866666667,0,0,"2020Q3",2,1,0,2,1,2,4,"2020Q3",1,1,4,1,2,4,1,0,"2020Q3",2,"2",2,2,1,1,"2020Q3",NA,NA,NA,NA,NA,NA,NA,NA,"2020Q4",NA,NA,NA,NA,NA,NA,3448.59,3448.59,0,3.9,NA,NA,NA,47,1,0,0,8.06344079267655,8.14601066238359,0,NA,2,NA,0,0,0,1,1,4,0,1,NA,NA,0,1,0,0,1,0,8.65992983541094,0,0,NA,0,0,0,0,0,0,0
"KSSTID0047",3,"1037-3",4,1037,1,"2020Q4",2020,4,64,NA,"Male","Non-disabled","English","67232","White",0,"Single","yes",552,552,0,0,0,760.28,760.28,0,5.666666667,0,0,"2020Q4",NA,NA,NA,NA,NA,NA,NA,"2020Q4",NA,NA,NA,NA,NA,NA,NA,NA,"2020Q4",NA,NA,NA,NA,NA,NA,"2021Q1",NA,NA,NA,NA,NA,NA,NA,NA,"2021Q1",NA,NA,NA,NA,NA,NA,3448.59,3448.59,0,3.9,NA,NA,NA,47,1,0,0,6.63500122711459,8.14601066238359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,8.06344079267655,0,NA,NA,0,0,0,0,0,0,0
"KSSTID0047",4,"1037-4",4,1037,1,"2021Q1",2021,5,64,NA,"Male","Non-disabled","English","67232","White",0,"Single","yes",552,552,0,0,0,0,0,1,5.033333333,0,0,"2021Q1",NA,NA,NA,NA,NA,NA,NA,"2021Q1",NA,NA,NA,NA,NA,NA,NA,NA,"2021Q1",NA,NA,NA,NA,NA,NA,"2021Q2",NA,NA,NA,NA,NA,NA,NA,NA,"2021Q2",NA,NA,NA,NA,NA,NA,3448.59,3448.59,0,3.9,NA,NA,NA,47,1,0,0,0,8.14601066238359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,6.63500122711459,0,NA,NA,0,0,0,0,0,0,0
"KSSTID0047",5,"1037-5",4,1037,1,"2021Q3",2021,6,64,NA,"Male","Non-disabled","English","67232","White",0,"Single","yes",552,552,1,0,0,0,0,1,4.15,0,0,"2021Q2",NA,NA,NA,NA,NA,NA,NA,"2021Q2",NA,NA,NA,NA,NA,NA,NA,NA,"2021Q3",NA,NA,NA,NA,NA,NA,"2021Q3",NA,NA,NA,NA,NA,NA,NA,NA,"2021Q3",NA,NA,NA,NA,NA,NA,3448.59,3448.59,0,3.9,NA,NA,NA,47,1,0,0,0,8.14601066238359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,NA,NA,0,0,0,0,0,0,0
"KSSTID0047",6,"1037-6",4,1037,1,"2021Q4",2021,7,64,NA,"Male","Non-disabled","English","67232","White",0,"Single","yes",552,552,1,0,0,0,0,1,2.766666667,0,0,"2021Q3",NA,NA,NA,NA,NA,NA,NA,"2021Q4",NA,NA,NA,NA,NA,NA,NA,NA,"2021Q4",NA,NA,NA,NA,NA,NA,"2021Q4",NA,NA,NA,NA,NA,NA,NA,NA,"2021Q4",NA,NA,NA,NA,NA,NA,3448.59,3448.59,0,3.9,NA,NA,NA,47,1,0,0,0,8.14601066238359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,1,NA,NA,0,0,0,0,0,0,0
