"stid","seq","m_rent","treatment","expunge","white","female","age_enroll","total_income","income","income_lag","ps_income","ps_employed","ps_m_rent","full_time","full_time_lag","unemploy_lag","local_unemploy","married","dependent","year"
"KSSTID0300",4,0,1,0,1,1,40,0,0,9.42861127117931,9.31223157652771,0,0,0,0,0,3.166666667,1,1,2023
"KSSTID0300",5,0,1,0,1,1,40,0,0,0,9.31223157652771,0,0,0,0,1,2.866666667,1,1,2023
"KSSTID0300",6,0,1,0,1,1,40,0,0,0,9.31223157652771,0,0,0,1,1,2.633333333,1,1,2023
"KSSTID0301",1,1,1,0,0,1,50,0,0,4.99734739976932,4.99734739976932,1,1,0,0,0,2.7,0,0,2022
"KSSTID0301",2,1,1,1,0,1,50,0,0,0,4.99734739976932,1,1,0,0,1,3.166666667,1,0,2022
"KSSTID0301",3,0,1,1,0,1,50,0,0,0,4.99734739976932,1,0,1,0,1,2.8,1,0,2022
"KSSTID0301",4,0,1,1,0,1,50,0,0,0,4.99734739976932,1,0,0,0,1,3.366666667,0,0,2023
"KSSTID0301",5,0,1,1,0,1,50,0,0,0,4.99734739976932,1,0,1,1,1,2.966666667,1,0,2023
"KSSTID0301",6,0,1,1,0,1,50,0,0,0,4.99734739976932,1,0,1,1,1,2.766666667,1,0,2023
"KSSTID0302",1,0,1,0,1,0,29,1238.64,7.12257629386668,9.08262063037381,9.08262063037381,1,0,1,1,0,3.133333333,0,0,2022
"KSSTID0302",2,0,1,1,1,0,29,1609.96,7.38458555357015,7.12257629386668,9.08262063037381,1,0,1,1,0,3.666666667,0,0,2022
"KSSTID0302",3,0,1,1,1,0,29,0,0,7.38458555357015,9.08262063037381,1,0,1,1,0,3.2,0,0,2022
"KSSTID0302",4,0,1,1,1,0,29,0,0,0,9.08262063037381,1,0,1,1,1,3.933333333,1,0,2023
"KSSTID0302",5,0,1,1,1,0,29,0,0,0,9.08262063037381,1,0,0,1,1,3.633333333,1,0,2023
"KSSTID0302",6,0,1,1,1,0,29,0,0,0,9.08262063037381,1,0,1,1,1,3.233333333,1,0,2023
"KSSTID0303",1,1,1,0,1,0,35,6020.64,8.70311492645102,8.66186999258324,8.66186999258324,1,1,1,1,0,2.933333333,1,1,2022
"KSSTID0303",2,1,1,1,1,0,35,13498.14,9.51038125869365,8.70311492645102,8.66186999258324,1,1,1,1,0,3.633333333,1,1,2022
"KSSTID0303",3,1,1,1,1,0,35,18476.59,9.82431392543598,9.51038125869365,8.66186999258324,1,1,1,1,0,2.933333333,1,1,2022
"KSSTID0303",4,1,1,1,1,0,35,0,0,9.82431392543598,8.66186999258324,1,1,1,1,0,3.233333333,1,1,2023
"KSSTID0303",5,0,1,1,1,0,35,0,0,0,8.66186999258324,1,1,0,1,1,3.733333333,1,1,2023
"KSSTID0303",6,0,1,1,1,0,35,0,0,0,8.66186999258324,1,1,0,1,1,3.266666667,1,1,2023
"KSSTID0304",1,0,0,0,0,1,46,18197.33,9.80908511061308,9.82872521248427,9.82872521248427,1,0,1,1,0,3.133333333,1,0,2022
"KSSTID0304",2,0,0,0,0,1,46,22964.27,10.0417383537123,9.80908511061308,9.82872521248427,1,0,1,1,0,3.666666667,1,0,2022
"KSSTID0304",3,1,0,0,0,1,46,19247.24,9.86517490696466,10.0417383537123,9.82872521248427,1,0,1,1,0,3.2,0,0,2022
"KSSTID0304",4,0,0,0,0,1,46,0,0,9.86517490696466,9.82872521248427,1,0,1,1,0,3.933333333,0,0,2023
"KSSTID0304",5,0,0,0,0,1,46,0,0,0,9.82872521248427,1,0,0,1,1,3.633333333,1,0,2023
"KSSTID0304",6,0,0,0,0,1,46,0,0,0,9.82872521248427,1,0,0,0,1,3.233333333,1,0,2023
"KSSTID0305",1,0,0,0,0,1,46,526.98,6.26905840420096,8.84213347565153,8.84213347565153,0,0,0,1,0,2.7,0,0,2022
"KSSTID0305",2,1,0,0,0,1,46,5615.54,8.63347109492932,6.26905840420096,8.84213347565153,0,0,1,0,0,3.166666667,0,0,2022
"KSSTID0305",3,0,0,0,0,1,46,4895,8.49617382419216,8.63347109492932,8.84213347565153,0,0,1,1,0,2.8,1,0,2022
"KSSTID0305",4,1,0,1,0,1,46,0,0,8.49617382419216,8.84213347565153,0,0,1,1,0,3.366666667,1,0,2023
"KSSTID0305",5,0,0,1,0,1,46,0,0,0,8.84213347565153,0,0,0,1,1,3.2,1,0,2023
"KSSTID0305",6,0,0,1,0,1,46,0,0,0,8.84213347565153,0,0,1,1,1,2.766666667,1,0,2023
"KSSTID0306",1,0,0,0,0,1,53,12843.2,9.46064762656123,9.32619265604182,9.32619265604182,1,0,1,1,0,2.966666667,0,0,2022
"KSSTID0306",2,1,0,0,0,1,53,14515.4,9.5830343237538,9.46064762656123,9.32619265604182,1,0,1,1,0,3.333333333,0,0,2022
"KSSTID0306",3,0,0,0,0,1,53,14406.85,9.57552847591876,9.5830343237538,9.32619265604182,1,0,1,1,0,2.866666667,0,0,2022
"KSSTID0306",4,0,0,0,0,1,53,0,0,9.57552847591876,9.32619265604182,1,0,1,1,0,3.266666667,0,0,2023
"KSSTID0306",5,1,0,0,0,1,53,0,0,0,9.32619265604182,1,1,1,1,1,3.3,0,0,2023
"KSSTID0306",6,0,0,0,0,1,53,0,0,0,9.32619265604182,1,0,0,0,1,2.833333333,1,0,2023
"KSSTID0307",1,0,1,0,0,1,39,0,0,7.13635591329682,7.13635591329682,1,0,0,0,0,2.316666667,1,0,2022
"KSSTID0307",2,0,1,1,0,1,39,0,0,0,7.13635591329682,1,0,0,0,1,2.8,1,0,2022
"KSSTID0307",3,0,1,1,0,1,39,0,0,0,7.13635591329682,1,0,0,0,1,2.35,1,0,2022
"KSSTID0307",4,0,1,1,0,1,39,0,0,0,7.13635591329682,1,0,0,0,1,2.933333333,1,0,2023
"KSSTID0307",5,0,1,1,0,1,39,0,0,0,7.13635591329682,1,0,1,0,1,2.983333333,1,0,2023
"KSSTID0307",6,0,1,1,0,1,39,0,0,0,7.13635591329682,1,0,1,1,1,2.533333333,1,0,2023
"KSSTID0308",1,1,0,0,1,1,33,0,0,0,0,1,0,0,0,1,2.666666667,1,1,2022
"KSSTID0308",2,1,0,0,1,1,33,351,5.8636311755981,0,0,1,1,0,0,1,3.333333333,0,1,2022
"KSSTID0308",3,0,0,0,1,1,33,0,0,5.8636311755981,0,1,0,1,0,0,2.633333333,0,1,2022
"KSSTID0308",4,0,0,0,1,1,33,0,0,0,0,1,0,1,1,1,3.166666667,1,1,2023
"KSSTID0308",5,1,0,0,1,1,33,0,0,0,0,1,0,0,1,1,3.233333333,1,1,2023
"KSSTID0308",6,1,0,0,1,1,33,0,0,0,0,1,1,0,0,1,2.633333333,1,1,2023
"KSSTID0309",1,0,0,0,1,0,48,11329.44,9.33524818821945,9.45587535360526,9.45587535360526,1,0,1,1,0,2.466666667,1,0,2022
"KSSTID0309",2,0,0,0,1,0,48,12910.43,9.4658682445539,9.33524818821945,9.45587535360526,1,0,1,1,0,2.766666667,0,0,2022
"KSSTID0309",3,0,0,0,1,0,48,13160.22,9.48502990574962,9.4658682445539,9.45587535360526,1,0,1,1,0,2.466666667,1,0,2022
"KSSTID0309",4,0,0,0,1,0,48,0,0,9.48502990574962,9.45587535360526,1,0,1,1,0,3.2,0,0,2023
"KSSTID0309",5,0,0,0,1,0,48,0,0,0,9.45587535360526,1,0,1,1,1,2.866666667,1,0,2023
"KSSTID0309",6,0,0,0,1,0,48,0,0,0,9.45587535360526,1,0,0,1,1,2.533333333,1,0,2023
"KSSTID0310",1,1,1,0,1,0,53,9673.88,9.17728811472029,8.44615465755948,8.44615465755948,1,0,1,1,0,2.95,1,0,2022
"KSSTID0310",2,1,1,0,1,0,53,9760.16,9.18616652480376,9.17728811472029,8.44615465755948,1,0,1,1,0,3.45,0,0,2022
"KSSTID0310",3,1,1,0,1,0,53,8502.46,9.04822841847597,9.18616652480376,8.44615465755948,1,0,1,1,0,2.833333333,0,0,2022
"KSSTID0310",4,1,1,0,1,0,53,0,0,9.04822841847597,8.44615465755948,1,0,1,1,0,3.266666667,1,0,2023
"KSSTID0310",5,1,1,0,1,0,53,1693.637,7.43522383758714,0,8.44615465755948,1,0,1,1,1,3.283333333,1,0,2023
"KSSTID0310",6,1,1,0,1,0,53,0,0,7.43522383758714,8.44615465755948,1,1,1,1,1,2.8,0,0,2023
"KSSTID0311",1,0,1,0,1,0,40,0,0,0,0,1,0,0,0,1,2.7,1,1,2022
"KSSTID0311",2,0,1,0,1,0,40,0,0,0,0,1,0,1,0,1,2.3,1,1,2022
"KSSTID0311",3,0,1,1,1,0,40,0,0,0,0,1,0,0,1,1,2.766666667,1,1,2023
"KSSTID0311",4,0,1,1,1,0,40,0,0,0,0,1,0,0,0,1,2.6,1,1,2023
"KSSTID0311",5,0,1,1,1,0,40,0,0,0,0,1,0,0,0,1,2.833333333,1,1,2023
"KSSTID0311",6,0,1,1,1,0,40,0,0,0,0,1,0,0,0,1,3.066666667,1,1,2024
"KSSTID0312",1,0,0,0,0,0,31,8342.81,9.02927522556804,9.20126329972171,9.20126329972171,0,0,1,1,0,3.333333333,1,1,2022
"KSSTID0312",2,0,0,0,0,0,31,14392.44,9.57452782621158,9.02927522556804,9.20126329972171,0,0,1,1,0,2.866666667,1,1,2022
"KSSTID0312",3,1,0,0,0,0,31,0,0,9.57452782621158,9.20126329972171,0,0,0,0,0,3.266666667,0,1,2023
"KSSTID0312",4,0,0,0,0,0,31,0,0,0,9.20126329972171,0,0,1,1,1,3.033333333,1,1,2023
"KSSTID0312",5,1,0,0,0,0,31,0,0,0,9.20126329972171,0,1,1,1,1,3.3,1,1,2023
"KSSTID0312",6,0,0,0,0,0,31,0,0,0,9.20126329972171,0,1,1,1,1,3.633333333,1,1,2024
"KSSTID0313",1,0,1,1,0,0,40,752.7272,6.62503049882767,8.92988148274538,8.92988148274538,0,0,0,1,0,3.333333333,1,0,2022
"KSSTID0313",2,0,1,1,0,0,40,0,0,6.62503049882767,8.92988148274538,0,0,0,0,1,2.866666667,1,0,2022
"KSSTID0313",3,0,1,1,0,0,40,0,0,0,8.92988148274538,0,0,1,0,1,3.266666667,1,0,2023
"KSSTID0313",4,0,1,1,0,0,40,0,0,0,8.92988148274538,0,0,1,1,1,3.033333333,1,0,2023
"KSSTID0313",5,0,1,1,0,0,40,0,0,0,8.92988148274538,0,0,1,1,1,3.3,1,0,2023
"KSSTID0313",6,0,1,1,0,0,40,0,0,0,8.92988148274538,0,0,1,1,1,3.633333333,1,0,2024
"KSSTID0314",1,1,0,0,0,1,38,3525.55,8.16807533491154,8.76836427609061,8.76836427609061,1,1,0,1,0,3.333333333,0,0,2022
"KSSTID0314",2,1,0,0,0,1,38,7115.25,8.87013618026529,8.16807533491154,8.76836427609061,1,1,1,0,0,2.866666667,0,0,2022
"KSSTID0314",3,0,0,0,0,1,38,0,0,8.87013618026529,8.76836427609061,1,1,1,1,0,3.266666667,0,0,2023
"KSSTID0314",4,0,0,0,0,1,38,0,0,0,8.76836427609061,1,1,1,1,1,3.033333333,0,0,2023
"KSSTID0314",5,0,0,0,0,1,38,0,0,0,8.76836427609061,1,1,1,1,1,3.3,0,0,2023
"KSSTID0314",6,1,0,0,0,1,38,0,0,0,8.76836427609061,1,1,0,0,1,3.633333333,1,0,2024
"KSSTID0315",1,0,0,0,1,1,38,17818.44,9.78804527516625,9.53132399113666,9.53132399113666,1,0,1,1,0,3.333333333,1,1,2022
"KSSTID0315",2,0,0,0,1,1,38,17550.91,9.77291805488108,9.78804527516625,9.53132399113666,1,0,1,1,0,2.866666667,1,1,2022
"KSSTID0315",3,0,0,0,1,1,38,0,0,9.77291805488108,9.53132399113666,1,0,1,1,0,3.266666667,1,1,2023
"KSSTID0315",4,0,0,0,1,1,38,0,0,0,9.53132399113666,1,0,1,1,1,3.033333333,1,1,2023
"KSSTID0315",5,0,0,0,1,1,38,0,0,0,9.53132399113666,1,0,1,1,1,3.3,1,1,2023
"KSSTID0315",6,0,0,0,1,1,38,0,0,0,9.53132399113666,1,0,1,1,1,3.633333333,1,1,2024
"KSSTID0316",1,0,0,0,1,1,60,4446.32,8.40005694654559,7.87537770450658,7.87537770450658,1,0,0,0,0,3.166666667,1,0,2022
"KSSTID0316",2,1,0,0,1,1,60,1090.21,6.99504245127008,8.40005694654559,7.87537770450658,1,1,1,0,0,2.8,1,0,2022
"KSSTID0316",3,1,0,0,1,1,60,0,0,6.99504245127008,7.87537770450658,1,0,0,1,0,3.366666667,1,0,2023
"KSSTID0316",4,1,0,0,1,1,60,0,0,0,7.87537770450658,1,0,1,0,1,2.966666667,1,0,2023
"KSSTID0316",5,0,0,0,1,1,60,0,0,0,7.87537770450658,1,0,1,0,1,3.2,1,0,2023
"KSSTID0316",6,0,0,0,1,1,60,0,0,0,7.87537770450658,1,0,0,0,1,3.566666667,1,0,2024
"KSSTID0317",1,0,0,0,1,0,38,8382.72,9.03404700905657,8.42475767580274,8.42475767580274,1,0,1,1,0,3.366666667,1,0,2022
"KSSTID0317",2,0,0,0,1,0,38,8562.4,9.05525258653592,9.03404700905657,8.42475767580274,1,0,1,1,0,2.833333333,1,0,2022
"KSSTID0317",3,0,0,0,1,0,38,0,0,9.05525258653592,8.42475767580274,1,0,1,1,0,3.466666667,1,0,2023
"KSSTID0317",4,0,0,0,1,0,38,0,0,0,8.42475767580274,1,0,1,1,1,2.9,1,0,2023
"KSSTID0317",5,0,0,0,1,0,38,0,0,0,8.42475767580274,1,0,0,1,1,3.1,1,0,2023
"KSSTID0317",6,0,0,0,1,0,38,0,0,0,8.42475767580274,1,0,0,0,1,3.8,1,0,2024
"KSSTID0318",1,0,1,0,1,1,44,7185.35,8.87993867230424,8.44749578608931,8.44749578608931,1,0,1,0,0,2.533333333,1,1,2022
"KSSTID0318",2,0,1,0,1,1,44,9001.21,9.10522538173008,8.87993867230424,8.44749578608931,1,0,1,1,0,2.066666667,1,1,2022
"KSSTID0318",3,0,1,1,1,1,44,0,0,9.10522538173008,8.44749578608931,1,0,1,1,0,2.733333333,1,1,2023
"KSSTID0318",4,0,1,1,1,1,44,0,0,0,8.44749578608931,1,0,1,1,1,2.4,1,1,2023
"KSSTID0318",5,0,1,1,1,1,44,0,0,0,8.44749578608931,1,0,0,1,1,2.566666667,1,1,2023
"KSSTID0318",6,0,1,1,1,1,44,0,0,0,8.44749578608931,1,0,1,1,1,3.133333333,1,1,2024
"KSSTID0319",1,0,0,0,1,1,34,0,0,8.70921587309664,8.70921587309664,1,0,1,1,0,2.9,1,1,2022
"KSSTID0319",2,0,0,0,1,1,34,0,0,0,8.70921587309664,1,0,1,1,1,2.333333333,1,1,2022
"KSSTID0319",3,0,0,0,1,1,34,0,0,0,8.70921587309664,1,0,1,1,1,2.766666667,1,1,2023
"KSSTID0319",4,0,0,0,1,1,34,0,0,0,8.70921587309664,1,0,1,1,1,2.566666667,1,1,2023
"KSSTID0319",5,0,0,0,1,1,34,0,0,0,8.70921587309664,1,0,1,1,1,2.9,1,1,2023
"KSSTID0319",6,0,0,1,1,1,34,0,0,0,8.70921587309664,1,0,0,1,1,3.066666667,1,1,2024
"KSSTID0320",1,1,1,0,1,1,31,7769.65,8.95810909494646,8.9739190600494,8.9739190600494,1,1,1,1,0,2.6,1,1,2022
"KSSTID0320",2,1,1,0,1,1,31,9070,9.11283779061494,8.95810909494646,8.9739190600494,1,1,1,1,0,2.366666667,1,1,2022
"KSSTID0320",3,1,1,1,1,1,31,0,0,9.11283779061494,8.9739190600494,1,1,1,1,0,2.6,0,1,2023
"KSSTID0320",4,1,1,1,1,1,31,0,0,0,8.9739190600494,1,1,1,1,1,2.8,1,1,2023
"KSSTID0320",5,1,1,1,1,1,31,0,0,0,8.9739190600494,1,1,0,1,1,2.8,1,1,2023
"KSSTID0320",6,0,1,1,1,1,31,0,0,0,8.9739190600494,1,1,0,0,1,2.6,1,1,2024
"KSSTID0321",1,0,1,0,1,0,39,31449.76,10.3561784271784,10.4316619129168,10.4316619129168,1,0,1,1,0,2.6,1,0,2022
"KSSTID0321",2,0,1,0,1,0,39,39730.24,10.5898930589936,10.3561784271784,10.4316619129168,1,0,0,1,0,2,1,0,2022
"KSSTID0321",3,1,1,1,1,0,39,0,0,10.5898930589936,10.4316619129168,1,0,0,0,0,2.333333333,1,0,2023
"KSSTID0321",4,0,1,1,1,0,39,0,0,0,10.4316619129168,1,0,1,0,1,2.133333333,1,0,2023
"KSSTID0321",5,1,1,1,1,0,39,0,0,0,10.4316619129168,1,0,1,1,1,2.466666667,1,0,2023
"KSSTID0321",6,0,1,1,1,0,39,0,0,0,10.4316619129168,1,0,1,1,1,2.6,1,0,2024
"KSSTID0322",1,1,1,1,1,1,56,6523.95,8.78338856932629,8.9345328504853,8.9345328504853,0,0,1,1,0,2.7,0,0,2022
"KSSTID0322",2,1,1,1,1,1,56,8151.56,9.006087267342,8.78338856932629,8.9345328504853,0,1,1,1,0,2.3,1,0,2022
"KSSTID0322",3,1,1,1,1,1,56,0,0,9.006087267342,8.9345328504853,0,1,0,1,0,2.766666667,1,0,2023
"KSSTID0322",4,0,1,1,1,1,56,2701.5,7.90193254951336,0,8.9345328504853,0,0,0,0,1,2.6,1,0,2023
"KSSTID0322",5,1,1,1,1,1,56,2401.334,7.78419604376427,7.90193254951336,8.9345328504853,0,1,0,0,1,2.833333333,1,0,2023
"KSSTID0322",6,1,1,1,1,1,56,0,0,7.78419604376427,8.9345328504853,0,1,0,0,1,3.066666667,1,0,2024
"KSSTID0323",1,1,0,0,1,1,43,110.1,4.71043069664558,7.72158351410445,7.72158351410445,1,1,0,0,0,3.933333333,1,1,2022
"KSSTID0323",2,1,0,0,1,1,43,479.85,6.17555537115849,4.71043069664558,7.72158351410445,1,1,0,0,0,3.2,0,1,2022
"KSSTID0323",3,0,0,0,1,1,43,0,0,6.17555537115849,7.72158351410445,1,0,0,0,0,4,0,1,2023
"KSSTID0323",4,0,0,0,1,1,43,0,0,0,7.72158351410445,1,0,1,0,1,3.466666667,1,1,2023
"KSSTID0323",5,0,0,0,1,1,43,0,0,0,7.72158351410445,1,0,0,1,1,3.4,1,1,2023
"KSSTID0323",6,0,0,0,1,1,43,0,0,0,7.72158351410445,1,0,1,1,1,4.2,1,1,2024
"KSSTID0324",1,1,1,0,1,0,47,0,0,9.40103015066288,9.40103015066288,0,1,0,1,0,3.166666667,0,0,2022
"KSSTID0324",2,1,1,0,1,0,47,10473.4,9.25668946391354,0,9.40103015066288,0,1,1,0,1,2.8,0,0,2022
"KSSTID0324",3,0,1,0,1,0,47,0,0,9.25668946391354,9.40103015066288,0,1,1,1,0,3.366666667,1,0,2023
"KSSTID0324",4,0,1,0,1,0,47,0,0,0,9.40103015066288,0,1,1,1,1,2.966666667,1,0,2023
"KSSTID0324",5,0,1,0,1,0,47,0,0,0,9.40103015066288,0,1,1,1,1,3.2,1,0,2023
"KSSTID0324",6,0,1,0,1,0,47,0,0,0,9.40103015066288,0,1,1,1,1,3.566666667,1,0,2024
"KSSTID0325",1,1,0,0,1,0,44,0,0,0,0,1,1,0,0,1,3.3,1,1,2022
"KSSTID0325",2,1,0,0,1,0,44,0,0,0,0,1,1,0,0,1,2.9,1,1,2022
"KSSTID0325",3,1,0,0,1,0,44,0,0,0,0,1,1,0,0,1,3.333333333,1,1,2023
"KSSTID0325",4,1,0,0,1,0,44,0,0,0,0,1,1,0,0,1,3.1,1,1,2023
"KSSTID0325",5,0,0,0,1,0,44,0,0,0,0,1,1,0,0,1,3.366666667,1,1,2023
"KSSTID0325",6,0,0,0,1,0,44,0,0,0,0,1,1,1,1,1,3.466666667,1,1,2024
"KSSTID0326",1,0,1,0,1,0,44,0,0,0,0,1,0,0,0,1,3.333333333,1,1,2022
"KSSTID0326",2,0,1,0,1,0,44,5570.36,8.62539446828842,0,0,1,0,0,0,1,2.866666667,1,1,2022
"KSSTID0326",3,0,1,1,1,0,44,0,0,8.62539446828842,0,1,0,0,0,0,3.266666667,1,1,2023
"KSSTID0326",4,0,1,1,1,0,44,0,0,0,0,1,0,0,0,1,3.033333333,1,1,2023
"KSSTID0326",5,0,1,1,1,0,44,0,0,0,0,1,0,1,0,1,3.3,1,1,2023
"KSSTID0326",6,0,1,1,1,0,44,0,0,0,0,1,0,1,0,1,3.633333333,1,1,2024
"KSSTID0327",1,0,0,0,0,0,55,0,0,8.72260282218417,8.72260282218417,1,0,1,1,0,3.516666667,1,1,2022
"KSSTID0327",2,0,0,0,0,0,55,933.3334,6.8398333338488,0,8.72260282218417,1,0,1,1,1,3.016666667,1,1,2022
"KSSTID0327",3,0,0,0,0,0,55,1866.667,7.53244533737297,6.8398333338488,8.72260282218417,1,0,0,0,1,3.7,1,1,2023
"KSSTID0327",4,1,0,0,0,0,55,0,0,7.53244533737297,8.72260282218417,1,1,1,1,1,3.183333333,1,1,2023
"KSSTID0327",5,0,0,0,0,0,55,0,0,0,8.72260282218417,1,0,0,1,1,2.933333333,1,1,2023
"KSSTID0327",6,1,0,0,0,0,55,0,0,0,8.72260282218417,1,1,0,0,1,4.016666667,1,1,2024
"KSSTID0328",1,0,1,0,1,1,32,5195.56,8.55575214719486,8.33617718202428,8.33617718202428,0,0,1,1,0,2.883333333,1,1,2022
"KSSTID0328",2,0,1,0,1,1,32,10478.61,9.25718674344213,8.55575214719486,8.33617718202428,0,0,1,1,0,2.383333333,1,1,2022
"KSSTID0328",3,0,1,1,1,1,32,0,0,9.25718674344213,8.33617718202428,0,0,1,1,0,2.883333333,1,1,2023
"KSSTID0328",4,0,1,1,1,1,32,0,0,0,8.33617718202428,0,0,1,1,1,2.766666667,1,1,2023
"KSSTID0328",5,0,1,1,1,1,32,0,0,0,8.33617718202428,0,0,0,0,1,2.166666667,1,1,2023
"KSSTID0328",6,0,1,1,1,1,32,0,0,0,8.33617718202428,0,0,1,0,1,2.95,1,1,2024
"KSSTID0329",1,1,0,0,1,0,52,12218.26,9.41076867442716,9.99605533905145,9.99605533905145,0,1,1,1,0,3.333333333,1,1,2022
"KSSTID0329",2,0,0,0,1,0,52,10174.27,9.22771554558527,9.41076867442716,9.99605533905145,0,1,1,1,0,2.866666667,1,1,2022
"KSSTID0329",3,0,0,0,1,0,52,0,0,9.22771554558527,9.99605533905145,0,1,1,1,0,3.266666667,1,1,2023
"KSSTID0329",4,1,0,0,1,0,52,0,0,0,9.99605533905145,0,1,0,1,1,3.3,1,1,2023
"KSSTID0329",5,0,0,0,1,0,52,0,0,0,9.99605533905145,0,1,0,1,1,2.833333333,1,1,2023
"KSSTID0329",6,0,0,0,1,0,52,0,0,0,9.99605533905145,0,1,1,1,1,3.633333333,1,1,2024
"KSSTID0330",1,0,1,0,1,0,40,14017.12,9.54810605744594,9.25720105684945,9.25720105684945,1,0,1,1,0,2.916666667,1,1,2022
"KSSTID0330",2,0,1,0,1,0,40,14492.54,9.58145831189499,9.54810605744594,9.25720105684945,1,0,1,1,0,2.55,1,1,2022
"KSSTID0330",3,0,1,0,1,0,40,0,0,9.58145831189499,9.25720105684945,1,0,0,1,0,3.133333333,1,1,2023
"KSSTID0330",4,0,1,0,1,0,40,0,0,0,9.25720105684945,1,0,0,0,1,2.95,1,1,2023
"KSSTID0330",5,1,1,0,1,0,40,0,0,0,9.25720105684945,1,0,0,0,1,2.633333333,1,1,2023
"KSSTID0330",6,1,1,0,1,0,40,0,0,0,9.25720105684945,1,0,1,1,1,3.25,1,1,2024
"KSSTID0331",1,0,0,0,0,1,44,6300,8.74846362994206,8.71415702494706,8.71415702494706,1,0,0,1,0,2.9,0,1,2022
"KSSTID0331",2,0,0,0,0,1,44,0,0,8.74846362994206,8.71415702494706,1,0,0,0,0,2.3,0,1,2022
"KSSTID0331",3,0,0,0,0,1,44,0,0,0,8.71415702494706,1,0,0,0,1,2.433333333,1,1,2023
"KSSTID0331",4,0,0,0,0,1,44,0,0,0,8.71415702494706,1,0,1,0,1,2.933333333,1,1,2023
"KSSTID0331",5,0,0,0,0,1,44,0,0,0,8.71415702494706,1,0,1,1,1,2.133333333,1,1,2023
"KSSTID0331",6,0,0,0,0,1,44,0,0,0,8.71415702494706,1,0,0,0,1,2.733333333,1,1,2024
"KSSTID0332",1,0,1,0,1,0,30,14909.38,9.60981289368485,8.72338100320099,8.72338100320099,1,0,1,1,0,3.333333333,0,0,2022
"KSSTID0332",2,0,1,0,1,0,30,16570.19,9.71542092437783,9.60981289368485,8.72338100320099,1,0,1,1,0,2.866666667,1,0,2022
"KSSTID0332",3,0,1,1,1,0,30,0,0,9.71542092437783,8.72338100320099,1,0,1,1,0,3.266666667,1,0,2023
"KSSTID0332",4,0,1,1,1,0,30,0,0,0,8.72338100320099,1,0,1,1,1,3.3,1,0,2023
"KSSTID0332",5,0,1,1,1,0,30,0,0,0,8.72338100320099,1,0,0,0,1,2.833333333,1,0,2023
"KSSTID0332",6,0,1,1,1,0,30,0,0,0,8.72338100320099,1,0,1,1,1,3.633333333,1,0,2024
"KSSTID0333",1,0,0,0,1,1,31,9288.2,9.13660771399867,8.83744022270132,8.83744022270132,1,0,1,1,0,2.8,0,1,2022
"KSSTID0333",2,0,0,0,1,1,31,10396.9,9.24935914166333,9.13660771399867,8.83744022270132,1,0,1,1,0,2.533333333,0,1,2022
"KSSTID0333",3,0,0,0,1,1,31,0,0,9.24935914166333,8.83744022270132,1,0,1,1,0,3.033333333,0,1,2023
"KSSTID0333",4,0,0,0,1,1,31,0,0,0,8.83744022270132,1,0,1,1,1,2.833333333,1,1,2023
"KSSTID0333",5,0,0,0,1,1,31,0,0,0,8.83744022270132,1,0,0,0,1,2.433333333,1,1,2023
"KSSTID0333",6,0,0,0,1,1,31,0,0,0,8.83744022270132,1,0,0,0,1,3.066666667,1,1,2024
"KSSTID0334",1,0,1,0,1,0,33,16982.26,9.73998343201466,9.39799518166039,9.39799518166039,1,0,1,1,0,3.633333333,1,1,2022
"KSSTID0334",2,1,1,0,1,0,33,21124.13,9.95821860605259,9.73998343201466,9.39799518166039,1,0,1,1,0,2.933333333,1,1,2022
"KSSTID0334",3,0,1,1,1,0,33,0,0,9.95821860605259,9.39799518166039,1,0,1,1,0,3.233333333,1,1,2023
"KSSTID0334",4,0,1,1,1,0,33,0,0,0,9.39799518166039,1,0,0,1,1,3.733333333,1,1,2023
"KSSTID0334",5,0,1,1,1,0,33,0,0,0,9.39799518166039,1,0,1,1,1,3.266666667,1,1,2023
"KSSTID0334",6,0,1,1,1,0,33,0,0,0,9.39799518166039,1,0,0,0,1,3.833333333,1,1,2024
"KSSTID0335",1,0,0,0,0,1,30,1533.71,7.33609671709127,4.51129897037802,4.51129897037802,1,0,0,0,0,2.883333333,0,0,2022
"KSSTID0335",2,1,0,0,0,1,30,4041.22,8.30454932498313,7.33609671709127,4.51129897037802,1,1,0,0,0,2.383333333,0,0,2022
"KSSTID0335",3,0,0,0,0,1,30,0,0,8.30454932498313,4.51129897037802,1,1,0,0,0,2.883333333,0,0,2023
"KSSTID0335",4,1,0,0,0,1,30,0,0,0,4.51129897037802,1,1,0,0,1,2.766666667,1,0,2023
"KSSTID0335",5,1,0,0,0,1,30,0,0,0,4.51129897037802,1,0,0,0,1,2.166666667,1,0,2023
"KSSTID0335",6,1,0,0,0,1,30,0,0,0,4.51129897037802,1,0,0,0,1,2.95,0,0,2024
"KSSTID0336",1,0,0,0,0,1,32,7568.98,8.93194570442008,8.48235741038073,8.48235741038073,1,0,1,1,0,2.9,0,1,2022
"KSSTID0336",2,1,0,0,0,1,32,6927.71,8.84342892767026,8.93194570442008,8.48235741038073,1,0,1,1,0,2.333333333,0,1,2022
"KSSTID0336",3,1,0,0,0,1,32,0,0,8.84342892767026,8.48235741038073,1,0,0,1,0,2.766666667,0,1,2023
